isin,rank,S,S_smooth,C_filing,cpr_cfg_initial,cdr_cfg_initial,seam_level,seam_slope,roughness,terminal,prepay,default,severity,lag_m,advancing,call,trigger,wac,wam_m,index_shift,first_ipd_rate_annual,wal_years,dm_bp_at_ref,last_cf_date,state_mode
ES0377992005,106,0.2615718,0.2615718,0.0,0.14,0.005,-0.08522678,-0.49978291,0.06726991,0.0,CPR 0.14,CDR 0.005,0.5,6,1,maturity,as_filed,0.03,180.0,0.0,0.18484541,4.26715043,47.27901536,2043-10-26,proxy
ES0377992005,107,0.26831931,0.26831931,0.0,0.14,0.005,0.14766975,-0.49153115,0.070072,0.0,CPR 0.14,CDR 0.005,0.2,6,0,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.19777981,47.86102746,2043-10-26,proxy
ES0377992005,108,0.26831931,0.26831931,0.0,0.14,0.005,0.14766975,-0.49153115,0.070072,0.0,CPR 0.14,CDR 0.005,0.35,6,0,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.19778335,47.86099892,2043-10-26,proxy
ES0377992005,109,0.26831931,0.26831931,0.0,0.14,0.005,0.14766975,-0.49153115,0.070072,0.0,CPR 0.14,CDR 0.005,0.5,6,0,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.19778806,47.86096102,2043-10-26,proxy
ES0377992005,110,0.26930023,0.26930023,0.0,0.16,0.02,-0.06191703,0.44026203,0.26764875,0.0,CPR 0.16,CDR 0.02,0.2,6,1,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.42248256,46.10080112,2043-10-26,proxy
ES0377992005,111,0.26930023,0.26930023,0.0,0.16,0.02,-0.06191703,0.44026203,0.26764875,0.0,CPR 0.16,CDR 0.02,0.35,6,1,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.42248256,46.10080112,2043-10-26,proxy
ES0377992005,112,0.26930023,0.26930023,0.0,0.16,0.02,-0.06191703,0.44026203,0.26764875,0.0,CPR 0.16,CDR 0.02,0.5,6,1,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.42248256,46.10080112,2043-10-26,proxy
ES0377992005,113,0.27234611,0.27234611,0.0,0.14,0.005,0.14766975,-0.49586438,0.06825148,0.0,CPR 0.14,CDR 0.005,0.2,6,1,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.20131207,47.83173572,2043-10-26,proxy
ES0377992005,114,0.27234611,0.27234611,0.0,0.14,0.005,0.14766975,-0.49586438,0.06825148,0.0,CPR 0.14,CDR 0.005,0.35,6,1,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.20131561,47.83170722,2043-10-26,proxy
ES0377992005,115,0.27234611,0.27234611,0.0,0.14,0.005,0.14766975,-0.49586438,0.06825148,0.0,CPR 0.14,CDR 0.005,0.5,6,1,maturity,as_filed,0.02,180.0,0.0,0.18840336,4.20132051,47.83166778,2043-10-26,proxy
ES0377992005,116,0.27320123,0.27320123,0.0,0.16,0.00997125,0.48883997,-0.12701678,0.13454907,0.0,CPR 0.16,SDA 200,0.2,6,0,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.28612634,47.16790018,2043-10-26,proxy
ES0377992005,117,0.27320123,0.27320123,0.0,0.16,0.00997125,0.48883997,-0.12701678,0.13454907,0.0,CPR 0.16,SDA 200,0.35,6,0,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.28612635,47.16790009,2043-10-26,proxy
ES0377992005,118,0.27320123,0.27320123,0.0,0.16,0.00997125,0.48883997,-0.12701678,0.13454907,0.0,CPR 0.16,SDA 200,0.5,6,0,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.28612637,47.16789999,2043-10-26,proxy
ES0377992005,119,0.27492126,0.27492126,0.0,0.16,0.00997125,0.48883997,-0.13737355,0.13071057,0.0,CPR 0.16,SDA 200,0.2,6,1,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.29292003,47.11355426,2043-10-26,proxy
ES0377992005,120,0.27492126,0.27492126,0.0,0.16,0.00997125,0.48883997,-0.13737355,0.13071057,0.0,CPR 0.16,SDA 200,0.35,6,1,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.29292004,47.11355417,2043-10-26,proxy
ES0377992005,121,0.27492126,0.27492126,0.0,0.16,0.00997125,0.48883997,-0.13737355,0.13071057,0.0,CPR 0.16,SDA 200,0.5,6,1,maturity,as_filed,0.02,240.0,0.0,0.19359437,4.29292006,47.11355408,2043-10-26,proxy
ES0377992005,122,0.28890751,0.28890751,0.0,0.16,0.02,-0.06191703,0.45768647,0.27494888,0.0,CPR 0.16,CDR 0.02,0.2,6,0,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.40808254,46.20950919,2043-10-26,proxy
ES0377992005,123,0.28890751,0.28890751,0.0,0.16,0.02,-0.06191703,0.45768647,0.27494888,0.0,CPR 0.16,CDR 0.02,0.35,6,0,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.40808254,46.20950919,2043-10-26,proxy
ES0377992005,124,0.28890751,0.28890751,0.0,0.16,0.02,-0.06191703,0.45768647,0.27494888,0.0,CPR 0.16,CDR 0.02,0.5,6,0,maturity,as_filed,0.02,300.0,0.0,0.18520204,4.40808254,46.20950919,2043-10-26,proxy
ES0377992005,125,0.30496113,0.30496113,0.0,0.16,0.02,0.17035154,0.44961708,0.27163572,0.0,CPR 0.16,CDR 0.02,0.2,6,1,maturity,as_filed,0.01,300.0,0.0,0.18874925,4.34056957,46.7416456,2043-10-26,proxy
ES0377992005,126,0.30496113,0.30496113,0.0,0.16,0.02,0.17035154,0.44961708,0.27163572,0.0,CPR 0.16,CDR 0.02,0.35,6,1,maturity,as_filed,0.01,300.0,0.0,0.18874925,4.34056957,46.7416456,2043-10-26,proxy
ES0377992005,127,0.30630391,0.30630391,0.0,0.14,0.00997125,-0.5227175,-0.12310546,0.13384832,0.0,CPR 0.14,SDA 200,0.2,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.60547546,44.73175428,2043-10-26,proxy
ES0377992005,128,0.30630391,0.30630391,0.0,0.14,0.00997125,-0.5227175,-0.12310546,0.13384832,0.0,CPR 0.14,SDA 200,0.35,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.60547548,44.73175416,2043-10-26,proxy
ES0377992005,129,0.30630391,0.30630391,0.0,0.14,0.00997125,-0.5227175,-0.12310546,0.13384832,0.0,CPR 0.14,SDA 200,0.5,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.6054755,44.73175404,2043-10-26,proxy
ES0377992005,130,0.30708065,0.30708065,0.0,0.14,0.00997125,-0.5227175,-0.12822277,0.13193176,0.0,CPR 0.14,SDA 200,0.2,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.60901224,44.70716392,2043-10-26,proxy
ES0377992005,131,0.30708065,0.30708065,0.0,0.14,0.00997125,-0.5227175,-0.12822277,0.13193176,0.0,CPR 0.14,SDA 200,0.35,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.60901225,44.70716381,2043-10-26,proxy
ES0377992005,132,0.30708065,0.30708065,0.0,0.14,0.00997125,-0.5227175,-0.12822277,0.13193176,0.0,CPR 0.14,SDA 200,0.5,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813026,4.60901227,44.70716369,2043-10-26,proxy
ES0377992005,133,0.3143861,0.3143861,0.0,0.16,0.01,0.48930382,-0.23684225,0.13738131,0.0,CPR 0.16,CDR 0.01,0.2,6,0,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.27696652,47.23819429,2043-10-26,proxy
ES0377992005,134,0.3143861,0.3143861,0.0,0.16,0.01,0.48930382,-0.23684225,0.13738131,0.0,CPR 0.16,CDR 0.01,0.35,6,0,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.276967,47.23819059,2043-10-26,proxy
ES0377992005,135,0.3143861,0.3143861,0.0,0.16,0.01,0.48930382,-0.23684225,0.13738131,0.0,CPR 0.16,CDR 0.01,0.5,6,0,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.27696756,47.23818632,2043-10-26,proxy
ES0377992005,136,0.31489475,0.31489475,0.0,0.16,0.02,0.17035154,0.45835531,0.27529169,0.0,CPR 0.16,CDR 0.02,0.2,6,0,maturity,as_filed,0.01,300.0,0.0,0.18874925,4.33346872,46.79716042,2043-10-26,proxy
ES0377992005,137,0.31489475,0.31489475,0.0,0.16,0.02,0.17035154,0.45835531,0.27529169,0.0,CPR 0.16,CDR 0.02,0.35,6,0,maturity,as_filed,0.01,300.0,0.0,0.18874925,4.33346872,46.79716042,2043-10-26,proxy
ES0377992005,138,0.31760323,0.31760323,0.0,0.16,0.01,0.48930382,-0.24556443,0.13372776,0.0,CPR 0.16,CDR 0.01,0.2,6,1,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.28403947,47.18153198,2043-10-26,proxy
ES0377992005,139,0.31760323,0.31760323,0.0,0.16,0.01,0.48930382,-0.24556443,0.13372776,0.0,CPR 0.16,CDR 0.01,0.35,6,1,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.28404003,47.18152771,2043-10-26,proxy
ES0377992005,140,0.31760323,0.31760323,0.0,0.16,0.01,0.48930382,-0.24556443,0.13372776,0.0,CPR 0.16,CDR 0.01,0.5,6,1,maturity,as_filed,0.02,240.0,0.0,0.19360141,4.28404058,47.18152345,2043-10-26,proxy
ES0377992005,141,0.32899292,0.32899292,0.0,0.16,0.02,-0.27292294,0.43007603,0.26370552,0.0,CPR 0.16,CDR 0.02,0.2,6,1,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.50097249,45.50865693,2043-10-26,proxy
ES0377992005,142,0.32899292,0.32899292,0.0,0.16,0.02,-0.27292294,0.43007603,0.26370552,0.0,CPR 0.16,CDR 0.02,0.35,6,1,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.50097249,45.50865693,2043-10-26,proxy
ES0377992005,143,0.32899292,0.32899292,0.0,0.16,0.02,-0.27292294,0.43007603,0.26370552,0.0,CPR 0.16,CDR 0.02,0.5,6,1,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.50097249,45.50865693,2043-10-26,proxy
ES0377992005,144,0.34607544,0.34607544,0.0,0.14,0.01,-0.52229302,-0.23370045,0.13663652,0.0,CPR 0.14,CDR 0.01,0.2,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59221427,44.82127094,2043-10-26,proxy
ES0377992005,145,0.34607544,0.34607544,0.0,0.14,0.01,-0.52229302,-0.23370045,0.13663652,0.0,CPR 0.14,CDR 0.01,0.35,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59221533,44.82126384,2043-10-26,proxy
ES0377992005,146,0.34607544,0.34607544,0.0,0.14,0.01,-0.52229302,-0.23370045,0.13663652,0.0,CPR 0.14,CDR 0.01,0.5,6,0,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59221799,44.82124595,2043-10-26,proxy
ES0377992005,147,0.34761195,0.34761195,0.0,0.14,0.01,-0.52229302,-0.23800681,0.13481358,0.0,CPR 0.14,CDR 0.01,0.2,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59596707,44.79510529,2043-10-26,proxy
ES0377992005,148,0.34761195,0.34761195,0.0,0.14,0.01,-0.52229302,-0.23800681,0.13481358,0.0,CPR 0.14,CDR 0.01,0.35,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59596819,44.79509776,2043-10-26,proxy
ES0377992005,149,0.34761195,0.34761195,0.0,0.14,0.01,-0.52229302,-0.23800681,0.13481358,0.0,CPR 0.14,CDR 0.01,0.5,6,1,maturity,as_filed,0.01,240.0,0.0,0.17813679,4.59597097,44.79507908,2043-10-26,proxy
ES0377992005,150,0.34943583,0.34943583,0.0,0.14,0.00498563,0.3932121,-0.43597521,0.06888894,0.0,CPR 0.14,SDA 100,0.2,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.1331379,48.42363839,2043-10-26,proxy
ES0377992005,151,0.34943583,0.34943583,0.0,0.14,0.00498563,0.3932121,-0.43597521,0.06888894,0.0,CPR 0.14,SDA 100,0.35,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.1331381,48.42363669,2043-10-26,proxy
ES0377992005,152,0.34943583,0.34943583,0.0,0.14,0.00498563,0.3932121,-0.43597521,0.06888894,0.0,CPR 0.14,SDA 100,0.5,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.13313831,48.42363498,2043-10-26,proxy
ES0377992005,153,0.35156145,0.35156145,0.0,0.14,0.00498563,0.3932121,-0.43855523,0.0679338,0.0,CPR 0.14,SDA 100,0.2,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.13484252,48.40902815,2043-10-26,proxy
ES0377992005,154,0.35156145,0.35156145,0.0,0.14,0.00498563,0.3932121,-0.43855523,0.0679338,0.0,CPR 0.14,SDA 100,0.35,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.13484273,48.40902644,2043-10-26,proxy
ES0377992005,155,0.35156145,0.35156145,0.0,0.14,0.00498563,0.3932121,-0.43855523,0.0679338,0.0,CPR 0.14,SDA 100,0.5,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214188,4.13484293,48.40902474,2043-10-26,proxy
ES0377992005,156,0.35797848,0.35797848,0.0,0.16,0.02,-0.27292294,0.45614177,0.27463839,0.0,CPR 0.16,CDR 0.02,0.2,6,0,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.47909214,45.66849627,2043-10-26,proxy
ES0377992005,157,0.35797848,0.35797848,0.0,0.16,0.02,-0.27292294,0.45614177,0.27463839,0.0,CPR 0.16,CDR 0.02,0.35,6,0,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.47909214,45.66849627,2043-10-26,proxy
ES0377992005,158,0.35797848,0.35797848,0.0,0.16,0.02,-0.27292294,0.45614177,0.27463839,0.0,CPR 0.16,CDR 0.02,0.5,6,0,maturity,as_filed,0.03,300.0,0.0,0.18196947,4.47909214,45.66849627,2043-10-26,proxy
ES0377992005,159,0.36206334,0.36206334,0.0,0.16,0.02,0.24843241,0.48001177,0.26444919,0.0,CPR 0.16,CDR 0.02,0.2,6,1,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.22926175,47.63762293,2043-10-26,proxy
ES0377992005,160,0.36206334,0.36206334,0.0,0.16,0.02,0.24843241,0.48001177,0.26444919,0.0,CPR 0.16,CDR 0.02,0.35,6,1,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.22926275,47.63761505,2043-10-26,proxy
ES0377992005,161,0.36206334,0.36206334,0.0,0.16,0.02,0.24843241,0.48001177,0.26444919,0.0,CPR 0.16,CDR 0.02,0.5,6,1,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.22926401,47.63760511,2043-10-26,proxy
ES0377992005,162,0.36691573,0.36691573,0.0,0.14,0.02,0.36415417,0.41941178,0.24166347,0.0,CPR 0.14,CDR 0.02,0.5,6,1,maturity,as_filed,0.01,180.0,0.0,0.19170014,4.12392542,48.54489879,2043-10-26,proxy
ES0377992005,163,0.36855354,0.36855354,0.0,0.14,0.02,0.36415417,0.41998906,0.24403785,0.0,CPR 0.14,CDR 0.02,0.5,6,0,maturity,as_filed,0.01,180.0,0.0,0.19170014,4.1233409,48.54996928,2043-10-26,proxy
ES0377992005,164,0.36978147,0.36978147,0.0,0.16,0.00498563,-0.03392891,-0.60344512,0.06696488,0.0,CPR 0.16,SDA 100,0.2,6,0,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.6562572,44.39618755,2043-10-26,proxy
ES0377992005,165,0.36978147,0.36978147,0.0,0.16,0.00498563,-0.03392891,-0.60344512,0.06696488,0.0,CPR 0.16,SDA 100,0.35,6,0,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.6562572,44.39618755,2043-10-26,proxy
ES0377992005,166,0.36978147,0.36978147,0.0,0.16,0.00498563,-0.03392891,-0.60344512,0.06696488,0.0,CPR 0.16,SDA 100,0.5,6,0,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.6562572,44.39618755,2043-10-26,proxy
ES0377992005,167,0.37574308,0.37574308,0.0,0.16,0.00498563,-0.03392891,-0.60857243,0.06505007,0.0,CPR 0.16,SDA 100,0.2,6,1,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.65977538,44.37220531,2043-10-26,proxy
ES0377992005,168,0.37574308,0.37574308,0.0,0.16,0.00498563,-0.03392891,-0.60857243,0.06505007,0.0,CPR 0.16,SDA 100,0.35,6,1,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.65977538,44.37220531,2043-10-26,proxy
ES0377992005,169,0.37574308,0.37574308,0.0,0.16,0.00498563,-0.03392891,-0.60857243,0.06505007,0.0,CPR 0.16,SDA 100,0.5,6,1,maturity,as_filed,0.02,300.0,0.0,0.18563009,4.65977538,44.37220531,2043-10-26,proxy
ES0377992005,170,0.37685231,0.37685231,0.0,0.14956879,0.05,-0.16624274,0.33596731,0.4861498,0.0,PSA 300,CDR 0.05,0.5,12,1,maturity,as_filed,0.01,300.0,0.0,0.18360499,4.87595666,43.07800256,2043-10-26,proxy
ES0377992005,171,0.38677231,0.38677231,0.0,0.14956879,0.05,-0.16624274,0.33596731,0.49624755,0.0,PSA 300,CDR 0.05,0.5,24,1,maturity,as_filed,0.01,300.0,0.0,0.18360499,5.09144354,41.75845251,2043-10-26,proxy
ES0377992005,172,0.38840407,0.38840407,0.0,0.16,0.00498563,0.27719503,-0.55413032,0.06713105,0.0,CPR 0.16,SDA 100,0.2,6,0,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.42188864,46.08819033,2043-10-26,proxy
ES0377992005,173,0.38840407,0.38840407,0.0,0.16,0.00498563,0.27719503,-0.55413032,0.06713105,0.0,CPR 0.16,SDA 100,0.35,6,0,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.42188865,46.08819028,2043-10-26,proxy
ES0377992005,174,0.38840407,0.38840407,0.0,0.16,0.00498563,0.27719503,-0.55413032,0.06713105,0.0,CPR 0.16,SDA 100,0.5,6,0,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.42188865,46.08819023,2043-10-26,proxy
ES0377992005,175,0.39386299,0.39386299,0.0,0.16,0.02,0.24843241,0.5062594,0.27540106,0.0,CPR 0.16,CDR 0.02,0.2,6,0,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.20831995,47.81023723,2043-10-26,proxy
ES0377992005,176,0.39386299,0.39386299,0.0,0.16,0.02,0.24843241,0.5062594,0.27540106,0.0,CPR 0.16,CDR 0.02,0.35,6,0,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.20832095,47.81022928,2043-10-26,proxy
ES0377992005,177,0.39386299,0.39386299,0.0,0.16,0.02,0.24843241,0.5062594,0.27540106,0.0,CPR 0.16,CDR 0.02,0.5,6,0,maturity,as_filed,0.03,240.0,0.0,0.1899391,4.20832195,47.81022132,2043-10-26,proxy
ES0377992005,178,0.39664464,0.39664464,0.0,0.16,0.00498563,0.27719503,-0.56185241,0.06426056,0.0,CPR 0.16,SDA 100,0.2,6,1,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.4270785,46.04912585,2043-10-26,proxy
ES0377992005,179,0.39664464,0.39664464,0.0,0.16,0.00498563,0.27719503,-0.56185241,0.06426056,0.0,CPR 0.16,SDA 100,0.35,6,1,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.4270785,46.0491258,2043-10-26,proxy
ES0377992005,180,0.39664464,0.39664464,0.0,0.16,0.00498563,0.27719503,-0.56185241,0.06426056,0.0,CPR 0.16,SDA 100,0.5,6,1,maturity,as_filed,0.03,240.0,0.0,0.19037707,4.42707851,46.04912575,2043-10-26,proxy
ES0377992005,181,0.39941131,0.39941131,0.0,0.14956879,0.05,-0.16624274,0.33596731,0.50882279,0.0,PSA 300,CDR 0.05,0.5,12,0,maturity,as_filed,0.01,300.0,0.0,0.18360499,4.87078964,43.11070487,2043-10-26,proxy
ES0377992005,182,0.40045224,0.40045224,0.0,0.14,0.005,0.3934412,-0.49064685,0.07015639,0.0,CPR 0.14,CDR 0.005,0.2,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.1327239,48.42585203,2043-10-26,proxy
ES0377992005,183,0.40045224,0.40045224,0.0,0.14,0.005,0.3934412,-0.49064685,0.07015639,0.0,CPR 0.14,CDR 0.005,0.35,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.13273225,48.42578261,2043-10-26,proxy
ES0377992005,184,0.40045224,0.40045224,0.0,0.14,0.005,0.3934412,-0.49064685,0.07015639,0.0,CPR 0.14,CDR 0.005,0.5,6,0,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.13274063,48.42571296,2043-10-26,proxy
ES0377992005,185,0.40246238,0.40246238,0.0,0.14,0.005,0.3934412,-0.49282021,0.06924332,0.0,CPR 0.14,CDR 0.005,0.2,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.13446614,48.41094807,2043-10-26,proxy
ES0377992005,186,0.40246238,0.40246238,0.0,0.14,0.005,0.3934412,-0.49282021,0.06924332,0.0,CPR 0.14,CDR 0.005,0.35,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.13447452,48.41087848,2043-10-26,proxy
ES0377992005,187,0.40246238,0.40246238,0.0,0.14,0.005,0.3934412,-0.49282021,0.06924332,0.0,CPR 0.14,CDR 0.005,0.5,6,1,maturity,as_filed,0.01,180.0,0.0,0.19214537,4.1344829,48.41080889,2043-10-26,proxy
ES0377992005,188,0.40701433,0.40701433,0.0,0.16,0.00498563,0.19891692,-0.60245441,0.06704531,0.0,CPR 0.16,SDA 100,0.2,6,0,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57253573,44.98799968,2043-10-26,proxy
ES0377992005,189,0.40701433,0.40701433,0.0,0.16,0.00498563,0.19891692,-0.60245441,0.06704531,0.0,CPR 0.16,SDA 100,0.35,6,0,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57253573,44.98799968,2043-10-26,proxy
ES0377992005,190,0.40701433,0.40701433,0.0,0.16,0.00498563,0.19891692,-0.60245441,0.06704531,0.0,CPR 0.16,SDA 100,0.5,6,0,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57253573,44.98799968,2043-10-26,proxy
ES0377992005,191,0.40999075,0.40999075,0.0,0.16,0.00498563,0.19891692,-0.60502518,0.06608583,0.0,CPR 0.16,SDA 100,0.2,6,1,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57427818,44.97568749,2043-10-26,proxy
ES0377992005,192,0.40999075,0.40999075,0.0,0.16,0.00498563,0.19891692,-0.60502518,0.06608583,0.0,CPR 0.16,SDA 100,0.35,6,1,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57427818,44.97568749,2043-10-26,proxy
ES0377992005,193,0.40999075,0.40999075,0.0,0.16,0.00498563,0.19891692,-0.60502518,0.06608583,0.0,CPR 0.16,SDA 100,0.5,6,1,maturity,as_filed,0.01,300.0,0.0,0.1891847,4.57427818,44.97568749,2043-10-26,proxy
ES0377992005,194,0.41132891,0.41132891,0.0,0.14956879,0.05,0.13183111,0.36263733,0.51229252,0.0,PSA 300,CDR 0.05,0.5,24,1,maturity,as_filed,0.02,240.0,0.0,0.18816177,4.6690587,44.42006185,2043-10-26,proxy
ES0377992005,195,0.42944541,0.42944541,0.0,0.14956879,0.05,-0.08846503,0.376259,0.5291961,0.0,PSA 300,CDR 0.05,0.5,24,1,maturity,as_filed,0.03,240.0,0.0,0.18479585,4.4436474,46.01833775,2043-10-26,proxy
ES0377992005,196,0.43105688,0.43105688,0.0,0.14,0.00249281,-0.08068787,-0.6505303,0.03683316,0.0,CPR 0.14,SDA 50,0.2,6,0,maturity,as_filed,0.03,180.0,0.0,0.18491486,4.29341257,47.06294781,2043-10-26,proxy
ES0377992005,197,0.43105688,0.43105688,0.0,0.14,0.00249281,-0.08068787,-0.6505303,0.03683316,0.0,CPR 0.14,SDA 50,0.35,6,0,maturity,as_filed,0.03,180.0,0.0,0.18491486,4.29341269,47.06294689,2043-10-26,proxy
ES0377992005,198,0.43105688,0.43105688,0.0,0.14,0.00249281,-0.08068787,-0.6505303,0.03683316,0.0,CPR 0.14,SDA 50,0.5,6,0,maturity,as_filed,0.03,180.0,0.0,0.18491486,4.29341281,47.06294596,2043-10-26,proxy
ES0377992005,199,0.43109858,0.43109858,0.0,0.16,0.00498563,-0.24545942,-0.60528812,0.06689206,0.0,CPR 0.16,SDA 100,0.2,6,0,maturity,as_filed,0.03,300.0,0.0,0.18239075,4.73613243,43.85113207,2043-10-26,proxy
ES0377992005,200,0.43109858,0.43109858,0.0,0.16,0.00498563,-0.24545942,-0.60528812,0.06689206,0.0,CPR 0.16,SDA 100,0.35,6,0,maturity,as_filed,0.03,300.0,0.0,0.18239075,4.73613243,43.85113207,2043-10-26,proxy
